,Nome,Região,Período,Resultado,ds_nome,value
379,População total,Campo Grande (Distrito),1998,89384,CAMPO GRANDE,89384.0
380,População total,Campo Grande (Distrito),2005,96205,CAMPO GRANDE,96205.0
381,População total,Campo Grande (Distrito),2018,105734,CAMPO GRANDE,105734.0
382,População total,Campo Grande (Distrito),2004,95229,CAMPO GRANDE,95229.0
383,População total,Campo Grande (Distrito),2010,100631,CAMPO GRANDE,100631.0
384,População total,Campo Grande (Distrito),2000,91298,CAMPO GRANDE,91298.0
385,População total,Campo Grande (Distrito),2007,98027,CAMPO GRANDE,98027.0
386,População total,Campo Grande (Distrito),2006,97148,CAMPO GRANDE,97148.0
387,População total,Campo Grande (Distrito),2013,102797,CAMPO GRANDE,102797.0
388,População total,Campo Grande (Distrito),2014,103521,CAMPO GRANDE,103521.0
389,População total,Campo Grande (Distrito),1999,90393,CAMPO GRANDE,90393.0
390,População total,Campo Grande (Distrito),2012,102075,CAMPO GRANDE,102075.0
391,População total,Campo Grande (Distrito),2015,104246,CAMPO GRANDE,104246.0
392,População total,Campo Grande (Distrito),2002,93326,CAMPO GRANDE,93326.0
393,População total,Campo Grande (Distrito),1996,87272,CAMPO GRANDE,87272.0
394,População total,Campo Grande (Distrito),2003,94289,CAMPO GRANDE,94289.0
395,População total,Campo Grande (Distrito),2016,104742,CAMPO GRANDE,104742.0
396,População total,Campo Grande (Distrito),2008,98918,CAMPO GRANDE,98918.0
397,População total,Campo Grande (Distrito),2020,106722,CAMPO GRANDE,106722.0
398,População total,Campo Grande (Distrito),2017,105238,CAMPO GRANDE,105238.0
399,População total,Campo Grande (Distrito),2009,99804,CAMPO GRANDE,99804.0
400,População total,Campo Limpo (Distrito),2010,211186,CAMPO LIMPO,211186.0
401,População total,Campo Limpo (Distrito),1999,187777,CAMPO LIMPO,187777.0
402,População total,Campo Limpo (Distrito),1996,176823,CAMPO LIMPO,176823.0
403,População total,Campo Limpo (Distrito),2004,199813,CAMPO LIMPO,199813.0
404,População total,Campo Limpo (Distrito),2007,205498,CAMPO LIMPO,205498.0
405,População total,Campo Limpo (Distrito),2009,209182,CAMPO LIMPO,209182.0
406,População total,Campo Limpo (Distrito),2016,222301,CAMPO LIMPO,222301.0
407,População total,Campo Limpo (Distrito),2018,225585,CAMPO LIMPO,225585.0
408,População total,Campo Limpo (Distrito),2017,223940,CAMPO LIMPO,223940.0
409,População total,Campo Limpo (Distrito),2020,228893,CAMPO LIMPO,228893.0
410,População total,Campo Limpo (Distrito),2015,220669,CAMPO LIMPO,220669.0
411,População total,Campo Limpo (Distrito),2014,218758,CAMPO LIMPO,218758.0
412,População total,Campo Limpo (Distrito),1997,180454,CAMPO LIMPO,180454.0
413,População total,Campo Limpo (Distrito),2002,195908,CAMPO LIMPO,195908.0
414,População total,Campo Limpo (Distrito),2006,203662,CAMPO LIMPO,203662.0
415,População total,Campo Limpo (Distrito),1998,184141,CAMPO LIMPO,184141.0
416,População total,Campo Limpo (Distrito),2019,227235,CAMPO LIMPO,227235.0
417,População total,Campo Limpo (Distrito),2001,193703,CAMPO LIMPO,193703.0
418,População total,Campo Limpo (Distrito),2008,207302,CAMPO LIMPO,207302.0
419,População total,Campo Limpo (Distrito),2003,197923,CAMPO LIMPO,197923.0
420,População total,Campo Limpo (Distrito),2000,191239,CAMPO LIMPO,191239.0
421,População total,Campo Limpo (Distrito),2011,213067,CAMPO LIMPO,213067.0
422,População total,Campo Limpo (Distrito),2012,214956,CAMPO LIMPO,214956.0
423,População total,Campo Limpo (Distrito),2013,216854,CAMPO LIMPO,216854.0
424,População total,Campo Limpo (Distrito),2005,201730,CAMPO LIMPO,201730.0
425,População total,Cangaíba (Distrito),2001,137470,CANGAIBA,137470.0
426,População total,Cangaíba (Distrito),2015,137156,CANGAIBA,137156.0
427,População total,Cangaíba (Distrito),2010,136628,CANGAIBA,136628.0
428,População total,Cangaíba (Distrito),2006,137320,CANGAIBA,137320.0
429,População total,Cangaíba (Distrito),2008,136844,CANGAIBA,136844.0
430,População total,Cangaíba (Distrito),2016,137352,CANGAIBA,137352.0
431,População total,Cangaíba (Distrito),2011,136745,CANGAIBA,136745.0
432,População total,Cangaíba (Distrito),2013,136961,CANGAIBA,136961.0
433,População total,Cangaíba (Distrito),2017,137547,CANGAIBA,137547.0
434,População total,Cangaíba (Distrito),2014,137061,CANGAIBA,137061.0
435,População total,Cangaíba (Distrito),2012,136856,CANGAIBA,136856.0
436,População total,Cangaíba (Distrito),2005,137428,CANGAIBA,137428.0
437,População total,Cangaíba (Distrito),1996,127206,CANGAIBA,127206.0
438,População total,Cangaíba (Distrito),2002,137534,CANGAIBA,137534.0
439,População total,Cangaíba (Distrito),1998,132311,CANGAIBA,132311.0
440,População total,Cangaíba (Distrito),2009,136641,CANGAIBA,136641.0
441,População total,Cangaíba (Distrito),2000,137243,CANGAIBA,137243.0
442,População total,Cangaíba (Distrito),2003,137504,CANGAIBA,137504.0
443,População total,Cangaíba (Distrito),2007,137059,CANGAIBA,137059.0
444,População total,Cangaíba (Distrito),2018,137737,CANGAIBA,137737.0
445,População total,Cangaíba (Distrito),2004,137443,CANGAIBA,137443.0
446,População total,Cangaíba (Distrito),2020,138107,CANGAIBA,138107.0
447,População total,Cangaíba (Distrito),1997,129741,CANGAIBA,129741.0
448,População total,Cangaíba (Distrito),1999,134840,CANGAIBA,134840.0
449,População total,Cangaíba (Distrito),2019,137923,CANGAIBA,137923.0
450,População total,Capão Redondo (Distrito),2002,246113,CAPAO REDONDO,246113.0
451,População total,Capão Redondo (Distrito),2000,240353,CAPAO REDONDO,240353.0
452,População total,Capão Redondo (Distrito),1999,235086,CAPAO REDONDO,235086.0
453,População total,Capão Redondo (Distrito),2006,257561,CAPAO REDONDO,257561.0
454,População total,Capão Redondo (Distrito),2003,248921,CAPAO REDONDO,248921.0
455,População total,Capão Redondo (Distrito),2012,274201,CAPAO REDONDO,274201.0
456,População total,Capão Redondo (Distrito),2011,271332,CAPAO REDONDO,271332.0
457,População total,Capão Redondo (Distrito),2004,251927,CAPAO REDONDO,251927.0
458,População total,Capão Redondo (Distrito),2015,282923,CAPAO REDONDO,282923.0
459,População total,Capão Redondo (Distrito),2005,254826,CAPAO REDONDO,254826.0
460,População total,Capão Redondo (Distrito),1996,218788,CAPAO REDONDO,218788.0
461,População total,Capão Redondo (Distrito),2020,296378,CAPAO REDONDO,296378.0
462,População total,Capão Redondo (Distrito),2001,243445,CAPAO REDONDO,243445.0
463,População total,Capão Redondo (Distrito),2016,285580,CAPAO REDONDO,285580.0
464,População total,Capão Redondo (Distrito),2008,262937,CAPAO REDONDO,262937.0
465,População total,Capão Redondo (Distrito),2010,268481,CAPAO REDONDO,268481.0
466,População total,Capão Redondo (Distrito),1997,224155,CAPAO REDONDO,224155.0
467,População total,Capão Redondo (Distrito),2009,265649,CAPAO REDONDO,265649.0
468,População total,Capão Redondo (Distrito),2013,277091,CAPAO REDONDO,277091.0
469,População total,Capão Redondo (Distrito),2018,290943,CAPAO REDONDO,290943.0
470,População total,Capão Redondo (Distrito),2014,279998,CAPAO REDONDO,279998.0
471,População total,Capão Redondo (Distrito),2017,288252,CAPAO REDONDO,288252.0
472,População total,Capão Redondo (Distrito),1998,229631,CAPAO REDONDO,229631.0
473,População total,Capão Redondo (Distrito),2007,260243,CAPAO REDONDO,260243.0
474,População total,Capão Redondo (Distrito),2019,293651,CAPAO REDONDO,293651.0
475,População total,Carrão (Distrito),2004,80446,CARRAO,80446.0
476,População total,Carrão (Distrito),2014,84201,CARRAO,84201.0
477,População total,Carrão (Distrito),2009,82852,CARRAO,82852.0
478,População total,Carrão (Distrito),2020,84925,CARRAO,84925.0
479,População total,Carrão (Distrito),2010,83238,CARRAO,83238.0
480,População total,Carrão (Distrito),1997,81386,CARRAO,81386.0
481,População total,Carrão (Distrito),2015,84435,CARRAO,84435.0
482,População total,Carrão (Distrito),2001,78855,CARRAO,78855.0
483,População total,Carrão (Distrito),2006,81482,CARRAO,81482.0
484,População total,Carrão (Distrito),1996,82371,CARRAO,82371.0
485,População total,Carrão (Distrito),2011,83483,CARRAO,83483.0
486,População total,Carrão (Distrito),1999,79379,CARRAO,79379.0
487,População total,Carrão (Distrito),2012,83725,CARRAO,83725.0
488,População total,Carrão (Distrito),2008,82381,CARRAO,82381.0
489,População total,Carrão (Distrito),2007,81923,CARRAO,81923.0
490,População total,Carrão (Distrito),2005,80974,CARRAO,80974.0
491,População total,Carrão (Distrito),2002,79366,CARRAO,79366.0
492,População total,Carrão (Distrito),2013,83965,CARRAO,83965.0
493,População total,Carrão (Distrito),2019,84831,CARRAO,84831.0
494,População total,Carrão (Distrito),2018,84735,CARRAO,84735.0
495,População total,Carrão (Distrito),2017,84638,CARRAO,84638.0
496,População total,Carrão (Distrito),2016,84536,CARRAO,84536.0
497,População total,Carrão (Distrito),1998,80402,CARRAO,80402.0
498,População total,Carrão (Distrito),2003,79904,CARRAO,79904.0
499,População total,Carrão (Distrito),2000,78269,CARRAO,78269.0
500,População total,Casa Verde (Distrito),2015,86001,CASA VERDE,86001.0
501,População total,Casa Verde (Distrito),2002,84205,CASA VERDE,84205.0
502,População total,Casa Verde (Distrito),1996,89362,CASA VERDE,89362.0
503,População total,Casa Verde (Distrito),2017,86010,CASA VERDE,86010.0
504,População total,Casa Verde (Distrito),2012,85776,CASA VERDE,85776.0
505,População total,Casa Verde (Distrito),1999,85233,CASA VERDE,85233.0
506,População total,Casa Verde (Distrito),2005,84803,CASA VERDE,84803.0
507,População total,Casa Verde (Distrito),2014,85929,CASA VERDE,85929.0
508,População total,Casa Verde (Distrito),2006,85000,CASA VERDE,85000.0
509,População total,Casa Verde (Distrito),2019,86007,CASA VERDE,86007.0
510,População total,Casa Verde (Distrito),2001,84045,CASA VERDE,84045.0
511,População total,Casa Verde (Distrito),2008,85350,CASA VERDE,85350.0
512,População total,Casa Verde (Distrito),2009,85451,CASA VERDE,85451.0
513,População total,Casa Verde (Distrito),2000,83753,CASA VERDE,83753.0
514,População total,Casa Verde (Distrito),2016,86006,CASA VERDE,86006.0
515,População total,Casa Verde (Distrito),2004,84566,CASA VERDE,84566.0
516,População total,Casa Verde (Distrito),2011,85694,CASA VERDE,85694.0
517,População total,Casa Verde (Distrito),1998,86630,CASA VERDE,86630.0
518,População total,Casa Verde (Distrito),2020,86004,CASA VERDE,86004.0
519,População total,Casa Verde (Distrito),2018,86009,CASA VERDE,86009.0
520,População total,Casa Verde (Distrito),2010,85608,CASA VERDE,85608.0
521,População total,Casa Verde (Distrito),1997,87991,CASA VERDE,87991.0
522,População total,Casa Verde (Distrito),2007,85184,CASA VERDE,85184.0
523,População total,Casa Verde (Distrito),2003,84358,CASA VERDE,84358.0
524,População total,Casa Verde (Distrito),2013,85855,CASA VERDE,85855.0
525,População total,Cidade Ademar (Distrito),2018,282224,CIDADE ADEMAR,282224.0
526,População total,Cidade Ademar (Distrito),1998,241069,CIDADE ADEMAR,241069.0
527,População total,Cidade Ademar (Distrito),2019,283949,CIDADE ADEMAR,283949.0
528,População total,Cidade Ademar (Distrito),2001,246388,CIDADE ADEMAR,246388.0
529,População total,Cidade Ademar (Distrito),2010,266479,CIDADE ADEMAR,266479.0
530,População total,Cidade Ademar (Distrito),1996,238214,CIDADE ADEMAR,238214.0
531,População total,Cidade Ademar (Distrito),2020,285677,CIDADE ADEMAR,285677.0
532,População total,Cidade Ademar (Distrito),2003,251494,CIDADE ADEMAR,251494.0
533,População total,Cidade Ademar (Distrito),2011,268587,CIDADE ADEMAR,268587.0
534,População total,Cidade Ademar (Distrito),2017,280503,CIDADE ADEMAR,280503.0
535,População total,Cidade Ademar (Distrito),2002,249066,CIDADE ADEMAR,249066.0
536,População total,Cidade Ademar (Distrito),1997,239651,CIDADE ADEMAR,239651.0
537,População total,Cidade Ademar (Distrito),2014,274942,CIDADE ADEMAR,274942.0
538,População total,Cidade Ademar (Distrito),2000,243297,CIDADE ADEMAR,243297.0
539,População total,Cidade Ademar (Distrito),2012,270700,CIDADE ADEMAR,270700.0
540,População total,Cidade Ademar (Distrito),2009,264194,CIDADE ADEMAR,264194.0
541,População total,Cidade Ademar (Distrito),2008,262091,CIDADE ADEMAR,262091.0
542,População total,Cidade Ademar (Distrito),1999,242338,CIDADE ADEMAR,242338.0
543,População total,Cidade Ademar (Distrito),2004,253758,CIDADE ADEMAR,253758.0
544,População total,Cidade Ademar (Distrito),2007,260096,CIDADE ADEMAR,260096.0
545,População total,Cidade Ademar (Distrito),2013,272818,CIDADE ADEMAR,272818.0
546,População total,Cidade Ademar (Distrito),2016,278784,CIDADE ADEMAR,278784.0
547,População total,Cidade Ademar (Distrito),2006,258125,CIDADE ADEMAR,258125.0
548,População total,Cidade Ademar (Distrito),2005,255969,CIDADE ADEMAR,255969.0
549,População total,Cidade Ademar (Distrito),2015,277070,CIDADE ADEMAR,277070.0
550,População total,Cidade Dutra (Distrito),2020,203131,CIDADE DUTRA,203131.0
551,População total,Cidade Dutra (Distrito),2001,192230,CIDADE DUTRA,192230.0
552,População total,Cidade Dutra (Distrito),2015,198943,CIDADE DUTRA,198943.0
553,População total,Cidade Dutra (Distrito),2005,194664,CIDADE DUTRA,194664.0
554,População total,Cidade Dutra (Distrito),2009,195788,CIDADE DUTRA,195788.0
555,População total,Cidade Dutra (Distrito),2016,199784,CIDADE DUTRA,199784.0
556,População total,Cidade Dutra (Distrito),2019,202297,CIDADE DUTRA,202297.0
557,População total,Cidade Dutra (Distrito),2012,197388,CIDADE DUTRA,197388.0
558,População total,Cidade Dutra (Distrito),2014,198432,CIDADE DUTRA,198432.0
559,População total,Cidade Dutra (Distrito),2003,193696,CIDADE DUTRA,193696.0
560,População total,Cidade Dutra (Distrito),2006,195053,CIDADE DUTRA,195053.0
561,População total,Cidade Dutra (Distrito),1998,186457,CIDADE DUTRA,186457.0
562,População total,Cidade Dutra (Distrito),2002,193033,CIDADE DUTRA,193033.0
563,População total,Cidade Dutra (Distrito),2004,194238,CIDADE DUTRA,194238.0
564,População total,Cidade Dutra (Distrito),1997,183889,CIDADE DUTRA,183889.0
565,População total,Cidade Dutra (Distrito),1996,181335,CIDADE DUTRA,181335.0
566,População total,Cidade Dutra (Distrito),2011,196857,CIDADE DUTRA,196857.0
567,População total,Cidade Dutra (Distrito),2007,195292,CIDADE DUTRA,195292.0
568,População total,Cidade Dutra (Distrito),1999,188936,CIDADE DUTRA,188936.0
569,População total,Cidade Dutra (Distrito),2018,201462,CIDADE DUTRA,201462.0
570,População total,Cidade Dutra (Distrito),2017,200624,CIDADE DUTRA,200624.0
571,População total,Cidade Dutra (Distrito),2000,191203,CIDADE DUTRA,191203.0
572,População total,Cidade Dutra (Distrito),2010,196317,CIDADE DUTRA,196317.0
573,População total,Cidade Dutra (Distrito),2013,197913,CIDADE DUTRA,197913.0
574,População total,Cidade Dutra (Distrito),2008,195520,CIDADE DUTRA,195520.0
575,População total,Cidade Líder (Distrito),2020,135247,CIDADE LIDER,135247.0
576,População total,Cidade Líder (Distrito),2010,126512,CIDADE LIDER,126512.0
577,População total,Cidade Líder (Distrito),2018,133606,CIDADE LIDER,133606.0
578,População total,Cidade Líder (Distrito),2019,134425,CIDADE LIDER,134425.0
579,População total,Cidade Líder (Distrito),2012,128366,CIDADE LIDER,128366.0
580,População total,Cidade Líder (Distrito),2017,132787,CIDADE LIDER,132787.0
581,População total,Cidade Líder (Distrito),2016,131970,CIDADE LIDER,131970.0
582,População total,Cidade Tiradentes (Distrito),2019,233110,CIDADE TIRADENTES,233110.0
583,População total,Cidade Tiradentes (Distrito),2016,225672,CIDADE TIRADENTES,225672.0
584,População total,Cidade Tiradentes (Distrito),2017,228131,CIDADE TIRADENTES,228131.0
585,População total,Cidade Tiradentes (Distrito),2018,230610,CIDADE TIRADENTES,230610.0
586,População total,Cidade Tiradentes (Distrito),2010,211309,CIDADE TIRADENTES,211309.0
587,População total,Cidade Tiradentes (Distrito),2012,216029,CIDADE TIRADENTES,216029.0
588,População total,Cidade Tiradentes (Distrito),2020,235630,CIDADE TIRADENTES,235630.0
589,População total,Consolação (Distrito),2018,57437,CONSOLACAO,57437.0
590,População total,Consolação (Distrito),2017,57449,CONSOLACAO,57449.0
591,População total,Consolação (Distrito),2016,57461,CONSOLACAO,57461.0
592,População total,Consolação (Distrito),2019,57421,CONSOLACAO,57421.0
593,População total,Consolação (Distrito),2010,57342,CONSOLACAO,57342.0
594,População total,Consolação (Distrito),2012,57401,CONSOLACAO,57401.0
595,População total,Consolação (Distrito),2020,57405,CONSOLACAO,57405.0
596,População total,Cursino (Distrito),2016,112191,CURSINO,112191.0
597,População total,Cursino (Distrito),2010,109029,CURSINO,109029.0
598,População total,Cursino (Distrito),2020,113728,CURSINO,113728.0
599,População total,Cursino (Distrito),2018,112963,CURSINO,112963.0
